BLKGRP,PROVIDERS
440070107021,16.849549331510044
440070107023,16.825633506384367
440070131012,47.21041717413457
440050404002,52.29611198739203
440050403032,46.34600907577674
440050404001,53.14497234404539
440050414001,60.96764226995305
440050406003,53.472876128748865
440050401012,37.60169086438643
440050406001,52.29504196504018
440070133001,38.885377093864534
440059900000,53.60720394303032
440050404003,55.16313152898557
440050408001,55.47315918439222
440050401011,38.28481469430981
440070114015,25.754106671880454
440070114013,24.49216057396173
440070114011,26.87133950981467
440070114021,32.58047400524119
440070112004,18.87884434698293
440070113011,19.06040121785065
440070101014,14.216052307572546
440070101023,14.712354152500579
440070101024,13.951011605867858
440070102002,12.202945821277563
440070102004,12.192462936197163
440070103001,13.245245254581524
440070104003,11.428435353937585
440070104005,11.883720713882509
440070130022,43.22544072061411
440070109003,16.943494607113156
440010305003,23.94149260719202
440050416022,38.26032953387836
440050401035,38.398925425154616
440050417022,48.98200782521288
440090515031,61.95612877687114
440090506001,57.5672840274311
440090506004,54.97709189547657
440050417023,45.77281596749639
440030222011,23.598952716935372
440030201011,26.95398788127555
440030213004,15.83695219852269
440070132014,26.14372981776683
440070106002,15.00403154298434
440070119023,14.233589812292456
440070129002,44.09828305267174
440070166001,14.07174172833607
440070171002,15.784928022424982
440070145013,18.080670966075846
440070146002,20.171333685366672
440070145011,16.919394576667273
440070008003,10.23351530850498
440070006001,10.68620428104067
440070170001,15.656817299890074
440070124014,15.62641349165826
440070116003,18.63719758556669
440070159004,16.331527926622588
440090513062,62.83934252978597
440090501032,34.120678654866055
440090501021,37.094342321374725
440090507003,67.57213079792055
440050411003,53.78697781294383
440050410001,54.68384326912421
440070169002,16.954456122091074
440070107011,16.12789587449572
440070108002,16.03353802021121
440090513052,57.31096099588407
440090415002,102.951000017831
440090501041,29.74529590561565
440090504022,49.38892866193618
440090512024,59.97467202908472
440090513022,74.88887902454472
440090514001,55.18941699230128
440090509012,87.95482275143482
440090509023,90.9798751487607
440090513061,59.23491542523227
440090501033,33.91066024600775
440090511014,72.10995578058521
440090511013,79.11544457416552
440090505003,49.50810779378757
440090505001,44.34352761341565
440090507006,77.30056894955015
440090515022,58.53887251017454
440090512023,62.581378085166705
440070119022,14.629435199918461
440070122001,16.443516611783586
440070006002,10.949119941005716
440090509013,85.72441509097594
440030202002,24.908000258136784
440030214011,19.101972291072236
440070160003,16.40582118707961
440030219023,20.345164707765093
440030209013,28.150144723285607
440070161002,14.832813345723311
440070115003,26.57839363675228
440010306013,29.06421240265055
440090503012,39.09865720223701
440030212003,15.973113693777584
440070164003,12.58311830816077
440070002001,10.872559058082876
440070184005,35.290600631359524
440010308002,31.587355085469408
440030210011,13.751424106625107
440050414002,55.629213883791714
440070016004,12.45272428985392
440070132012,22.993766683864823
440090515032,63.74365915133587
440070002005,11.426942787984615
440070160001,16.860167277405715
440070142002,16.450938810981874
440090503023,39.51398758101148
440090512021,63.38796041427676
440030223003,19.682544160711146
440070118003,13.423408789189553
440070018002,12.753285297481158
440030216002,24.396481033364534
440070148003,14.634090623807595
440050403021,50.929497083922996
440030206022,31.1355723523385
440090515023,57.66248050602797
440070115004,28.76266827459616
440070121021,14.031577641978641
440030204002,23.187572575844253
440030209031,31.539828360129828
440010301002,19.370901519772588
440030208001,35.622828187163314
440050401033,33.17804858335648
440090509011,84.789686135487
440070016006,12.757881912014275
440010306021,25.85761532105736
440070111002,15.358273359139558
440030223001,23.773597228927752
440070135003,12.965960051342075
440070132022,29.418509511440767
440070024004,12.462060888683652
440090508022,92.28041590472515
440070156003,16.92022702470835
440030220002,21.708801997760354
440070148002,15.363097456748688
440070029004,11.354330515312894
440070114034,25.24613707569299
440030207022,38.15370402198962
440050409002,58.20735917891121
440050401021,45.04418840178257
440050417021,45.15591704978649
440090509021,82.08260587935094
440090506003,62.75126946159372
440070003005,10.889788447731123
440070167002,15.014663570072804
440090507005,78.75663165571405
440070174002,35.143773326211154
440010309023,28.140319052826435
440010306012,26.815618725651344
440090508021,90.71368578448612
440030222015,23.132703592107525
440030207021,34.56628897331473
440030219014,20.891911796074567
440030210024,14.800802397086287
440070125001,13.876318603831384
440070029005,12.640704924491985
440070029001,12.349024324811733
440070155002,17.645756906689304
440070158001,18.01147524589141
440070130021,40.16428569336416
440070111001,16.241939025298393
440070131013,39.79761661900146
440070105011,13.875577675818336
440070181002,36.02579260849193
440050413004,50.836349573581174
440050409001,58.443731500106104
440070032004,11.387195296478396
440070034003,11.591362773112676
440070132021,31.21733754130563
440070127011,22.52472844319777
440070182001,35.504315833746354
440010309021,27.545819139755
440010301001,18.120322209718353
440070114012,22.901851363412398
440070102001,12.447151937429723
440070103003,12.963892584377687
440070171001,14.481126274237184
440070036021,10.411266260582613
440070107022,16.146350568402394
440030218001,19.90063826548653
440030204003,23.050639333471654
440070144001,15.501788470196129
440070136003,12.718310600409422
440070138003,13.223287012074804
440070004001,10.755940638753577
440070008001,9.822018085005238
440070017002,13.492681258715086
440070022001,10.825661190761233
440070023002,10.91691297068797
440030208002,40.47907191345685
440030211003,16.38255272045578
440090511012,81.70795281870991
440070001022,12.606416182025388
440090509022,85.29336004100504
440090507002,82.10195285952966
440070130011,53.92802428149002
440070120003,12.826385338006993
440090501031,32.905592385366354
440050413005,54.76252757851388
440090510004,93.65575353842293
440070168003,16.040860691393615
440050411002,53.484754924171455
440030224002,30.002751588327648
440070134004,13.472544508490925
440070102003,12.08975882976804
440070014005,11.628082622185257
440090508014,89.27240202864643
440090509024,94.09169323175449
440090507004,71.79990822454305
440090503021,41.13583900067661
440090513025,76.5163338628182
440070143003,13.800987554551241
440070127022,23.46893955429524
440070180002,35.14220622306163
440070010001,11.016681814071411
440070023001,10.907753201948132
440010304002,23.47020149928689
440010306011,24.32471652404242
440090504012,49.38585536704436
440070020001,12.992434723927865
440070128012,36.82661184827272
440070130024,35.28199896151312
440030207031,30.37365898039725
440070020002,13.016275902616654
440050401034,40.867384634706184
440070114022,29.148803256785087
440070159001,16.820762280025736
440070105012,12.680934252338018
440070113012,19.15355799651156
440070145022,15.83964720721506
440030209032,32.907287308949606
440030207033,32.841868459385836
440030215023,21.102006102468906
440050402002,47.20618364330974
440070021025,11.765986365687736
440050401013,36.57104096544923
